label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
palma_abierta,0.0,0.0,0.0,0.2951129674911499,-0.07368936389684677,-0.13976463675498962,0.5586650967597961,-0.24704106152057648,-0.22434848546981812,0.754957377910614,-0.3621394634246826,-0.30563294887542725,0.9329362511634827,-0.39989858865737915,-0.39002081751823425,0.387721449136734,-0.8722793459892273,-0.1681329905986786,0.5401782393455505,-1.2094762325286865,-0.27657654881477356,0.6289746761322021,-1.4169150590896606,-0.3566575348377228,0.6976668834686279,-1.6164803504943848,-0.41570931673049927,0.190994530916214,-0.9649202823638916,-0.180138498544693,0.21338145434856415,-1.4027315378189087,-0.2766796350479126,0.23144905269145966,-1.6708874702453613,-0.3510839343070984,0.2288624495267868,-1.906491756439209,-0.4032372236251831,0.013090023770928383,-0.9294151067733765,-0.20599247515201569,-0.08158528804779053,-1.3156810998916626,-0.3025670349597931,-0.13029822707176208,-1.5713900327682495,-0.37280285358428955,-0.16490302979946136,-1.8114393949508667,-0.4195133447647095,-0.13694177567958832,-0.7953246831893921,-0.24514305591583252,-0.28036853671073914,-1.0563085079193115,-0.33446916937828064,-0.3699335753917694,-1.2152469158172607,-0.37637075781822205,-0.4415378272533417,-1.3755549192428589,-0.400649756193161
paz,0.0,0.0,0.0,0.23603954911231995,-0.10877420753240585,-0.10859721153974533,0.3936779797077179,-0.37121322751045227,-0.15487833321094513,0.3055886924266815,-0.5778769850730896,-0.20334723591804504,0.15293607115745544,-0.7318027019500732,-0.24254769086837769,0.35337790846824646,-0.9366877675056458,-0.06122749671339989,0.49877750873565674,-1.2810614109039307,-0.13997170329093933,0.5788859128952026,-1.4958901405334473,-0.19623996317386627,0.6303749680519104,-1.692315697669983,-0.23716816306114197,0.1637120544910431,-0.9830662608146667,-0.0823352038860321,0.12491254508495331,-1.464415431022644,-0.18352359533309937,0.10444996505975723,-1.7360633611679077,-0.2607095539569855,0.07045277953147888,-1.9612610340118408,-0.3036300837993622,0.00538686104118824,-0.8876410722732544,-0.11514915525913239,0.016507700085639954,-1.1767929792404175,-0.27999818325042725,0.11151593923568726,-0.9805492758750916,-0.32761549949645996,0.15273386240005493,-0.8048441410064697,-0.3159835636615753,-0.11424316465854645,-0.7096580266952515,-0.15446531772613525,-0.024224398657679558,-0.792241632938385,-0.3035401403903961,0.06948690116405487,-0.6248669028282166,-0.32972779870033264,0.11127527803182602,-0.47577133774757385,-0.3147205710411072
paz,0.0,0.0,0.0,0.22945882380008698,-0.11081352084875107,-0.10653264820575714,0.38365840911865234,-0.3750775158405304,-0.15033374726772308,0.2841854691505432,-0.5681141018867493,-0.19774870574474335,0.12114299088716507,-0.7076788544654846,-0.236237570643425,0.3493199646472931,-0.9452704191207886,-0.055454421788454056,0.4896438717842102,-1.295304775238037,-0.1355924904346466,0.565651535987854,-1.511430263519287,-0.18922337889671326,0.609107255935669,-1.70845627784729,-0.22798314690589905,0.15538614988327026,-0.9846946001052856,-0.07894110679626465,0.11036203056573868,-1.4464631080627441,-0.18425247073173523,0.08216805011034012,-1.7181545495986938,-0.26401978731155396,0.03862922266125679,-1.9497953653335571,-0.3071407377719879,-0.002584011759608984,-0.8845067620277405,-0.11515303701162338,-0.012358876876533031,-1.1451698541641235,-0.2909478545188904,0.07967092096805573,-0.9412099123001099,-0.35122424364089966,0.12147948145866394,-0.7637618184089661,-0.34555208683013916,-0.11844775080680847,-0.699902355670929,-0.15751825273036957,-0.04130935296416283,-0.7074844837188721,-0.32459747791290283,0.05727540701627731,-0.5285727977752686,-0.37140148878097534,0.10749302059412003,-0.38365545868873596,-0.3684460520744324
paz,0.0,0.0,0.0,0.23595823347568512,-0.10184993594884872,-0.1131940484046936,0.3979277014732361,-0.3471392095088959,-0.16717158257961273,0.3132742643356323,-0.5454885959625244,-0.22380591928958893,0.15487143397331238,-0.6994165182113647,-0.27084866166114807,0.37466827034950256,-0.9300070405006409,-0.07321318984031677,0.524962306022644,-1.2743414640426636,-0.16221274435520172,0.6057784557342529,-1.4871013164520264,-0.22243288159370422,0.6592510938644409,-1.684558629989624,-0.2641806900501251,0.1787775158882141,-0.9792037010192871,-0.09591001272201538,0.14148706197738647,-1.4599155187606812,-0.20886266231536865,0.12043259292840958,-1.7317227125167847,-0.2902420461177826,0.08838657289743423,-1.9656994342803955,-0.3323342502117157,0.01319666113704443,-0.8821917772293091,-0.13014978170394897,0.02613256499171257,-1.1334872245788574,-0.31014400720596313,0.1034071147441864,-0.8970174789428711,-0.3572853207588196,0.12993662059307098,-0.7084917426109314,-0.33861222863197327,-0.10969627648591995,-0.7003121972084045,-0.1707427203655243,-0.031161684542894363,-0.7448920607566833,-0.32992348074913025,0.0513022281229496,-0.5554460287094116,-0.355593204498291,0.08587498217821121,-0.40572166442871094,-0.3357290029525757
paz,0.0,0.0,0.0,0.24421964585781097,-0.09305290132761002,-0.11462675780057907,0.4087928831577301,-0.3531755208969116,-0.16262806951999664,0.3160487115383148,-0.5588167309761047,-0.2119709551334381,0.16174253821372986,-0.7168802618980408,-0.25133976340293884,0.3798277676105499,-0.9244195818901062,-0.06760336458683014,0.5305296778678894,-1.268259048461914,-0.15100771188735962,0.6123615503311157,-1.4825255870819092,-0.207632377743721,0.6652477979660034,-1.6806520223617554,-0.24812474846839905,0.18629853427410126,-0.9786208271980286,-0.08714399486780167,0.15632812678813934,-1.4554580450057983,-0.19522352516651154,0.14127516746520996,-1.7296665906906128,-0.2740221619606018,0.11195939034223557,-1.958906888961792,-0.3158806264400482,0.022985287010669708,-0.8874727487564087,-0.11900512874126434,0.041433803737163544,-1.161300778388977,-0.29707080125808716,0.11309708654880524,-0.9323681592941284,-0.3452807366847992,0.13337074220180511,-0.740421712398529,-0.32898980379104614,-0.09926220774650574,-0.7108964920043945,-0.15748289227485657,-0.007909893989562988,-0.7609333992004395,-0.32205307483673096,0.07068212330341339,-0.5685635805130005,-0.35404184460639954,0.09768042713403702,-0.4122862219810486,-0.3389286696910858
paz,0.0,0.0,0.0,0.23590023815631866,-0.09772421419620514,-0.11164125800132751,0.39260154962539673,-0.346915066242218,-0.1628660261631012,0.3109632432460785,-0.5469633340835571,-0.2164585292339325,0.15743115544319153,-0.7057857513427734,-0.2598249018192291,0.3736477792263031,-0.92821204662323,-0.0682726725935936,0.5238699316978455,-1.2675673961639404,-0.15512314438819885,0.6082040667533875,-1.4770594835281372,-0.21505765616893768,0.6641863584518433,-1.6692321300506592,-0.2571757435798645,0.18313239514827728,-0.9788905382156372,-0.09075172245502472,0.15662428736686707,-1.4446247816085815,-0.20041939616203308,0.14405958354473114,-1.7168680429458618,-0.283030241727829,0.11702719330787659,-1.9472383260726929,-0.32807910442352295,0.02124756947159767,-0.8849329948425293,-0.12528447806835175,0.03234230726957321,-1.1356779336929321,-0.2998480200767517,0.11386491358280182,-0.9199379086494446,-0.3501633405685425,0.1451062113046646,-0.7382627725601196,-0.3369463384151459,-0.10148045420646667,-0.7051665782928467,-0.16664336621761322,-0.016099534928798676,-0.7471799850463867,-0.32319262623786926,0.07719423621892929,-0.5695486068725586,-0.3536800742149353,0.12190737575292587,-0.42320412397384644,-0.3394654393196106
paz,0.0,0.0,0.0,0.23594777286052704,-0.08840316534042358,-0.11567550152540207,0.40144652128219604,-0.3430427014827728,-0.16306659579277039,0.3144512176513672,-0.53801429271698,-0.21178917586803436,0.1527450978755951,-0.6929453015327454,-0.25139492750167847,0.38478562235832214,-0.9238319993019104,-0.06276069581508636,0.5335046648979187,-1.2641544342041016,-0.1461767703294754,0.6172582507133484,-1.476292371749878,-0.20224866271018982,0.6727883815765381,-1.6711149215698242,-0.24154844880104065,0.19126680493354797,-0.9779726266860962,-0.08358526974916458,0.16235436499118805,-1.4512516260147095,-0.19161921739578247,0.15223908424377441,-1.7212270498275757,-0.2726805806159973,0.1275871992111206,-1.9494915008544922,-0.314860999584198,0.024668339639902115,-0.8875190615653992,-0.11760944873094559,0.04319514334201813,-1.1235013008117676,-0.2990809679031372,0.1163126602768898,-0.8995681405067444,-0.3566301465034485,0.13716258108615875,-0.7214944958686829,-0.34579214453697205,-0.10251171141862869,-0.7125938534736633,-0.15797051787376404,-0.01436301227658987,-0.7257709503173828,-0.32515135407447815,0.06431487202644348,-0.5220227837562561,-0.3625038266181946,0.09267377108335495,-0.36719274520874023,-0.35120439529418945
paz,0.0,0.0,0.0,0.2323436737060547,-0.08825204521417618,-0.11484936624765396,0.3954095244407654,-0.3304826617240906,-0.1678585559129715,0.3168891668319702,-0.5214301943778992,-0.22393575310707092,0.15952779352664948,-0.6795640587806702,-0.27009332180023193,0.379141241312027,-0.9243059754371643,-0.06718169152736664,0.5286141633987427,-1.2588996887207031,-0.1575394570827484,0.6123417615890503,-1.468483805656433,-0.21858394145965576,0.66873699426651,-1.6606183052062988,-0.26048269867897034,0.1866074949502945,-0.9781665205955505,-0.09147649258375168,0.1633736789226532,-1.447900414466858,-0.20546430349349976,0.1549634337425232,-1.722395658493042,-0.28910738229751587,0.1328984647989273,-1.9550049304962158,-0.3326292932033539,0.0210877638310194,-0.8853223323822021,-0.12875030934810638,0.03893288969993591,-1.124394416809082,-0.31166553497314453,0.11055789142847061,-0.8846918940544128,-0.3622555732727051,0.1322127878665924,-0.6939899325370789,-0.3453451097011566,-0.10472092032432556,-0.7044401168823242,-0.17295187711715698,-0.022034138441085815,-0.7286170721054077,-0.33596086502075195,0.06298335641622543,-0.5333490967750549,-0.36661282181739807,0.09890653938055038,-0.38158437609672546,-0.3501206934452057
paz,0.0,0.0,0.0,0.2302091121673584,-0.08707833290100098,-0.10881979018449783,0.39743781089782715,-0.3508177697658539,-0.15288931131362915,0.3114479184150696,-0.5505411028862,-0.1992844045162201,0.15066571533679962,-0.7054476737976074,-0.23578475415706635,0.38428422808647156,-0.923149824142456,-0.0527205690741539,0.5288367867469788,-1.2582297325134277,-0.1324794441461563,0.6127247214317322,-1.4625632762908936,-0.18468338251113892,0.6681773066520691,-1.6517518758773804,-0.22087201476097107,0.19020088016986847,-0.9788340926170349,-0.0755479633808136,0.1612171232700348,-1.4506677389144897,-0.18079401552677155,0.15864811837673187,-1.7167038917541504,-0.2558092772960663,0.13867546617984772,-1.9410232305526733,-0.29309558868408203,0.02387508749961853,-0.8948947191238403,-0.11162824183702469,0.0534285306930542,-1.1210012435913086,-0.29048413038253784,0.12287279218435287,-0.8836293816566467,-0.3415100574493408,0.1362553834915161,-0.6977429986000061,-0.3262154757976532,-0.09978526830673218,-0.7302639484405518,-0.15439848601818085,-0.0017086273292079568,-0.7123665809631348,-0.3230847716331482,0.06495054811239243,-0.49004927277565,-0.36086010932922363,0.08028538525104523,-0.327605277299881,-0.34925365447998047
paz,0.0,0.0,0.0,0.23642608523368835,-0.08662831783294678,-0.11409734189510345,0.3989347517490387,-0.3377508521080017,-0.166049987077713,0.31210237741470337,-0.5300830602645874,-0.22189785540103912,0.15338914096355438,-0.6936067938804626,-0.26723092794418335,0.38628479838371277,-0.9181796312332153,-0.06211073324084282,0.5385498404502869,-1.25679612159729,-0.15196748077869415,0.6246452927589417,-1.4650262594223022,-0.21181271970272064,0.6825054883956909,-1.6591933965682983,-0.2530565559864044,0.1959981471300125,-0.976803183555603,-0.08625749498605728,0.17874442040920258,-1.4542808532714844,-0.20136967301368713,0.17235314846038818,-1.7294310331344604,-0.2827216684818268,0.14927341043949127,-1.964233160018921,-0.3242763578891754,0.03201382979750633,-0.8905544281005859,-0.1240616887807846,0.04911772906780243,-1.1480231285095215,-0.31020891666412354,0.11831486970186234,-0.8907900452613831,-0.35822078585624695,0.13960640132427216,-0.6908633708953857,-0.3384738266468048,-0.09249692410230637,-0.7151592969894409,-0.1687428057193756,-0.010294800624251366,-0.7428600788116455,-0.335377037525177,0.06322579085826874,-0.5354465246200562,-0.36653396487236023,0.09062813222408295,-0.37778913974761963,-0.34997180104255676
paz,0.0,0.0,0.0,0.23592235147953033,-0.095662921667099,-0.10614530742168427,0.4034664034843445,-0.35017165541648865,-0.15272697806358337,0.3228748142719269,-0.5526823401451111,-0.20299570262432098,0.16818515956401825,-0.7164317965507507,-0.24292515218257904,0.39163509011268616,-0.9163089990615845,-0.05550376698374748,0.5366072654724121,-1.2576637268066406,-0.13980506360530853,0.6190889477729797,-1.4626071453094482,-0.1954662799835205,0.6746874451637268,-1.6542227268218994,-0.23375725746154785,0.1983545422554016,-0.9767996072769165,-0.08073396980762482,0.17631345987319946,-1.4525917768478394,-0.19051584601402283,0.1741076409816742,-1.7224998474121094,-0.26872962713241577,0.15604446828365326,-1.9532432556152344,-0.30801311135292053,0.029530812054872513,-0.8937216401100159,-0.1186111718416214,0.062437258660793304,-1.1256362199783325,-0.29589298367500305,0.1330343335866928,-0.8947548270225525,-0.34404778480529785,0.1506049633026123,-0.7178472876548767,-0.3271603584289551,-0.09957766532897949,-0.7259122729301453,-0.162888765335083,-0.00210917298682034,-0.727791428565979,-0.32088780403137207,0.0696428045630455,-0.5293756723403931,-0.3503667712211609,0.09158399701118469,-0.38567277789115906,-0.3346348702907562
paz,0.0,0.0,0.0,0.24146780371665955,-0.08847261965274811,-0.10993475466966629,0.4032772481441498,-0.3505767583847046,-0.1556812971830368,0.3204369843006134,-0.5564379692077637,-0.20418596267700195,0.17514154314994812,-0.7223475575447083,-0.2420765906572342,0.391242116689682,-0.9183270931243896,-0.05955711752176285,0.5404111742973328,-1.2595417499542236,-0.13934026658535004,0.6218603253364563,-1.4679114818572998,-0.194516122341156,0.6791724562644958,-1.661650538444519,-0.2342509627342224,0.2015218883752823,-0.9760919809341431,-0.08144538849592209,0.18335551023483276,-1.4544646739959717,-0.18497611582279205,0.18206307291984558,-1.7318415641784668,-0.2620983123779297,0.16588957607746124,-1.9624168872833252,-0.30422183871269226,0.03608127310872078,-0.889824628829956,-0.1155184805393219,0.06731095910072327,-1.163323163986206,-0.2863006591796875,0.135952889919281,-0.9209721684455872,-0.3285977244377136,0.1518605649471283,-0.7236814498901367,-0.31021568179130554,-0.08890736848115921,-0.7178056836128235,-0.15660728514194489,0.003937361296266317,-0.7732049822807312,-0.31402283906936646,0.07024604827165604,-0.5719477534294128,-0.3401106894016266,0.0850188136100769,-0.41036126017570496,-0.3223176896572113
paz,0.0,0.0,0.0,0.2384587526321411,-0.0862869992852211,-0.10691104829311371,0.4079822599887848,-0.34217482805252075,-0.15081965923309326,0.32848289608955383,-0.5422865152359009,-0.19785170257091522,0.17925600707530975,-0.699830949306488,-0.23481175303459167,0.3951650857925415,-0.9166213274002075,-0.04858417436480522,0.5430410504341125,-1.2517434358596802,-0.12597528100013733,0.6256415843963623,-1.45896577835083,-0.1793665736913681,0.6830231547355652,-1.6492247581481934,-0.21748922765254974,0.20678548514842987,-0.9757821559906006,-0.07133733481168747,0.19042526185512543,-1.443508505821228,-0.17282110452651978,0.18886329233646393,-1.7099066972732544,-0.24848434329032898,0.17111657559871674,-1.9326629638671875,-0.2884006202220917,0.044242892414331436,-0.8957543969154358,-0.1069956049323082,0.07092107087373734,-1.151465892791748,-0.27795469760894775,0.13497868180274963,-0.9180580973625183,-0.3251616656780243,0.14926064014434814,-0.7304131388664246,-0.30977997183799744,-0.07712050527334213,-0.7295050621032715,-0.14927394688129425,0.0077054561115801334,-0.761123538017273,-0.3068353533744812,0.06745407730340958,-0.5508811473846436,-0.33684414625167847,0.08017586171627045,-0.386797696352005,-0.3217858374118805
paz,0.0,0.0,0.0,0.23457863926887512,-0.08689979463815689,-0.10875874012708664,0.39846673607826233,-0.3314700126647949,-0.1606542319059372,0.33294016122817993,-0.5289807915687561,-0.21646840870380402,0.18999284505844116,-0.7025799751281738,-0.2628839313983917,0.39014461636543274,-0.9143279790878296,-0.06507019698619843,0.5394229292869568,-1.2555572986602783,-0.15165041387081146,0.6226356625556946,-1.462472915649414,-0.21221475303173065,0.6799483895301819,-1.6591202020645142,-0.2551272213459015,0.20530536770820618,-0.9745101928710938,-0.09044063836336136,0.19009636342525482,-1.453818917274475,-0.19893887639045715,0.18727894127368927,-1.7257627248764038,-0.27932190895080566,0.16793188452720642,-1.957913875579834,-0.3231102228164673,0.04146173596382141,-0.892295777797699,-0.12785200774669647,0.06324230134487152,-1.1703238487243652,-0.3041244149208069,0.13304872810840607,-0.9306132793426514,-0.350067138671875,0.1529039740562439,-0.7369459271430969,-0.333490788936615,-0.08277660608291626,-0.7207232117652893,-0.1716638058423996,-0.0005788868293166161,-0.7800210118293762,-0.330902636051178,0.0606299452483654,-0.5749812126159668,-0.35660842061042786,0.07414323836565018,-0.409628301858902,-0.3382779657840729
paz,0.0,0.0,0.0,0.23600317537784576,-0.08468490839004517,-0.1126444861292839,0.4056072533130646,-0.33482858538627625,-0.16143567860126495,0.33324122428894043,-0.5359601378440857,-0.21244186162948608,0.18136638402938843,-0.7009114027023315,-0.25306805968284607,0.39148229360580444,-0.9125344157218933,-0.05724625661969185,0.5375468134880066,-1.2480524778366089,-0.13904301822185516,0.6192757487297058,-1.450082778930664,-0.19452203810214996,0.6761745810508728,-1.6372250318527222,-0.23353056609630585,0.20701342821121216,-0.9751970767974854,-0.07833283394575119,0.19259069859981537,-1.4434438943862915,-0.1848491132259369,0.18974633514881134,-1.7112352848052979,-0.26334348320961,0.170445516705513,-1.9363718032836914,-0.3044321537017822,0.044820450246334076,-0.895987868309021,-0.11256863921880722,0.06859290599822998,-1.1495414972305298,-0.2863457500934601,0.13172274827957153,-0.9138909578323364,-0.33267199993133545,0.1470535844564438,-0.7276390194892883,-0.3156982362270355,-0.0802651047706604,-0.7305846810340881,-0.1536954939365387,0.003625503508374095,-0.7738311290740967,-0.30979928374290466,0.06617119163274765,-0.5716934204101562,-0.33627215027809143,0.08203322440385818,-0.41222503781318665,-0.31858327984809875
paz,0.0,0.0,0.0,0.23573115468025208,-0.07880157232284546,-0.11245185136795044,0.4034194052219391,-0.3282601833343506,-0.15892308950424194,0.32206225395202637,-0.5288730263710022,-0.2073538601398468,0.17383812367916107,-0.6985330581665039,-0.24536211788654327,0.40166741609573364,-0.9077198505401611,-0.057185545563697815,0.5472714900970459,-1.2435429096221924,-0.138359934091568,0.629855215549469,-1.4472484588623047,-0.19193942844867706,0.686860978603363,-1.636162281036377,-0.2291322648525238,0.21213284134864807,-0.9741414189338684,-0.07777029275894165,0.1965009868144989,-1.4430428743362427,-0.18132953345775604,0.19369488954544067,-1.7105907201766968,-0.2559128999710083,0.17510397732257843,-1.9347965717315674,-0.2940760850906372,0.04781240224838257,-0.8966370820999146,-0.11194278299808502,0.07249706238508224,-1.140136957168579,-0.285897433757782,0.1371379792690277,-0.9021778702735901,-0.33616167306900024,0.1522902250289917,-0.7077057361602783,-0.3221547305583954,-0.0773177370429039,-0.7302342653274536,-0.15341024100780487,0.0059778704307973385,-0.724157989025116,-0.3176065683364868,0.07294096797704697,-0.5091370940208435,-0.35567688941955566,0.09345601499080658,-0.3430257737636566,-0.34520915150642395
paz,0.0,0.0,0.0,0.2368621528148651,-0.08434838801622391,-0.10999228060245514,0.40452831983566284,-0.33207106590270996,-0.1569194346666336,0.32956841588020325,-0.527920126914978,-0.20595593750476837,0.18005864322185516,-0.6917149424552917,-0.245287224650383,0.39378291368484497,-0.909680962562561,-0.0589110367000103,0.543536365032196,-1.2438408136367798,-0.14120596647262573,0.627944827079773,-1.4494123458862305,-0.19687096774578094,0.6857555508613586,-1.6395916938781738,-0.2356960028409958,0.205514594912529,-0.9753272533416748,-0.08062579482793808,0.19297349452972412,-1.4418593645095825,-0.185140460729599,0.19263267517089844,-1.7116584777832031,-0.2623909115791321,0.1742643117904663,-1.9372166395187378,-0.30319011211395264,0.04114841669797897,-0.8973169922828674,-0.11531231552362442,0.06898553669452667,-1.140870213508606,-0.28685274720191956,0.1361929476261139,-0.9187303185462952,-0.3383850157260895,0.15385739505290985,-0.7395169138908386,-0.3271270990371704,-0.08190052211284637,-0.7309882640838623,-0.15676279366016388,0.007485002279281616,-0.7443434000015259,-0.3154303729534149,0.0675385445356369,-0.5364114046096802,-0.3492554724216461,0.08031654357910156,-0.376243531703949,-0.33768129348754883
paz,0.0,0.0,0.0,0.23954929411411285,-0.08157461881637573,-0.11066530644893646,0.4098251760005951,-0.3272631764411926,-0.1609419733285904,0.343620628118515,-0.5342401266098022,-0.21497762203216553,0.19424749910831451,-0.7001857161521912,-0.25839126110076904,0.4053533673286438,-0.9098724126815796,-0.061099641025066376,0.5542981028556824,-1.250325322151184,-0.14731737971305847,0.6399374604225159,-1.4551295042037964,-0.20509742200374603,0.7013778686523438,-1.6436691284179688,-0.24486044049263,0.21658138930797577,-0.9725214242935181,-0.08540809154510498,0.20258809626102448,-1.4502263069152832,-0.19555599987506866,0.20565876364707947,-1.7219374179840088,-0.27486589550971985,0.19359439611434937,-1.9482287168502808,-0.3158316910266876,0.05105418711900711,-0.8916400671005249,-0.12257758527994156,0.08421829342842102,-1.1401658058166504,-0.3004695773124695,0.15400972962379456,-0.8973598480224609,-0.34686341881752014,0.17200841009616852,-0.7003181576728821,-0.32842230796813965,-0.07569620013237,-0.7228680849075317,-0.16674228012561798,0.017018109560012817,-0.7480711936950684,-0.32565465569496155,0.09245752543210983,-0.5473971366882324,-0.35421591997146606,0.11714234203100204,-0.38788387179374695,-0.3371719419956207
paz,0.0,0.0,0.0,0.23862691223621368,-0.08589400351047516,-0.1051720455288887,0.4094048738479614,-0.3336295187473297,-0.15396670997142792,0.3354722559452057,-0.5345630645751953,-0.20708082616329193,0.18355828523635864,-0.6942696571350098,-0.2508165240287781,0.3914411664009094,-0.9145331382751465,-0.05792165920138359,0.5416384935379028,-1.2511143684387207,-0.1423291116952896,0.6292805075645447,-1.452236533164978,-0.2006606012582779,0.6921286582946777,-1.6406357288360596,-0.24166758358478546,0.20482505857944489,-0.9751212000846863,-0.08476695418357849,0.19494080543518066,-1.4544638395309448,-0.19143520295619965,0.19677525758743286,-1.7270898818969727,-0.2709496021270752,0.17947843670845032,-1.9566271305084229,-0.3140556216239929,0.040153227746486664,-0.8926047086715698,-0.12383390218019485,0.06917816400527954,-1.1530548334121704,-0.29751861095428467,0.14363202452659607,-0.9218705296516418,-0.3462487459182739,0.1650446653366089,-0.7333487272262573,-0.3324349522590637,-0.08669690042734146,-0.721165657043457,-0.16906584799289703,0.007293688133358955,-0.7653339505195618,-0.32419243454933167,0.07386472076177597,-0.5620156526565552,-0.35046184062957764,0.08806392550468445,-0.39833277463912964,-0.33405208587646484
paz,0.0,0.0,0.0,0.24492064118385315,-0.09027218073606491,-0.10308461636304855,0.41161054372787476,-0.33473262190818787,-0.152923122048378,0.3371160328388214,-0.5391445159912109,-0.20789438486099243,0.18866559863090515,-0.7041782736778259,-0.25277575850486755,0.4020191431045532,-0.9145587682723999,-0.06115258112549782,0.5523836612701416,-1.254666805267334,-0.1466875970363617,0.6370022892951965,-1.4565849304199219,-0.20433470606803894,0.6953102350234985,-1.6456551551818848,-0.24446283280849457,0.21392211318016052,-0.9728172421455383,-0.08867879956960678,0.2054475098848343,-1.450354814529419,-0.19811750948429108,0.20559488236904144,-1.7247302532196045,-0.27881208062171936,0.18663133680820465,-1.95614492893219,-0.3219458758831024,0.047734737396240234,-0.8865930438041687,-0.1276271492242813,0.07515563070774078,-1.148398756980896,-0.3032909631729126,0.1476004421710968,-0.9126439690589905,-0.3514687120914459,0.1684761345386505,-0.7180195450782776,-0.33560872077941895,-0.07951007783412933,-0.7105916738510132,-0.1723361313343048,0.015314393676817417,-0.7539560198783875,-0.32815906405448914,0.08900671452283859,-0.5578407645225525,-0.3550262451171875,0.11078120023012161,-0.3966834545135498,-0.33775562047958374
paz,0.0,0.0,0.0,0.24077247083187103,-0.08682415634393692,-0.10877491533756256,0.41169989109039307,-0.32888224720954895,-0.1602354496717453,0.33764490485191345,-0.5275844931602478,-0.2156086415052414,0.19291746616363525,-0.6875970959663391,-0.2606739103794098,0.3977825939655304,-0.9165368676185608,-0.06261342018842697,0.551384687423706,-1.2500754594802856,-0.1475556641817093,0.6377823352813721,-1.4541151523590088,-0.20609241724014282,0.6997027397155762,-1.643822193145752,-0.24702207744121552,0.21236632764339447,-0.973206102848053,-0.08814939111471176,0.20698456466197968,-1.4463648796081543,-0.19591757655143738,0.210773766040802,-1.720656156539917,-0.275961697101593,0.19683252274990082,-1.9553213119506836,-0.31916800141334534,0.04686945304274559,-0.8854787945747375,-0.12571869790554047,0.08158935606479645,-1.1407321691513062,-0.29857009649276733,0.14691106975078583,-0.8993865847587585,-0.34066733717918396,0.15988899767398834,-0.7090777158737183,-0.32106903195381165,-0.08112399280071259,-0.7074282765388489,-0.16983361542224884,0.014334028586745262,-0.771443247795105,-0.3194635510444641,0.07832718640565872,-0.5777633786201477,-0.3371334969997406,0.08851543813943863,-0.4224245548248291,-0.31425487995147705
paz,0.0,0.0,0.0,0.24475479125976562,-0.0831276923418045,-0.10985662043094635,0.41810011863708496,-0.3242768943309784,-0.16132661700248718,0.35094353556632996,-0.5293527841567993,-0.21665948629379272,0.20604969561100006,-0.6949297785758972,-0.2618297338485718,0.40481600165367126,-0.9063742160797119,-0.06611882150173187,0.5631370544433594,-1.2426806688308716,-0.15562130510807037,0.6523206830024719,-1.441474199295044,-0.21664784848690033,0.7157893180847168,-1.6316323280334473,-0.25940853357315063,0.22048301994800568,-0.971107006072998,-0.09131589531898499,0.21983611583709717,-1.4449200630187988,-0.20544081926345825,0.2243034988641739,-1.7183891534805298,-0.2892596125602722,0.20891664922237396,-1.951615810394287,-0.3342559039592743,0.05540690943598747,-0.8918566703796387,-0.12865938246250153,0.0892057940363884,-1.1551034450531006,-0.3084712624549866,0.16237574815750122,-0.9138069748878479,-0.35661759972572327,0.18427035212516785,-0.7169675827026367,-0.34003299474716187,-0.07233891636133194,-0.7219272255897522,-0.17254717648029327,0.02234623022377491,-0.7636057734489441,-0.33227577805519104,0.09343893826007843,-0.56740802526474,-0.36035025119781494,0.11319030821323395,-0.40785330533981323,-0.34336066246032715
paz,0.0,0.0,0.0,0.2393621802330017,-0.07701430469751358,-0.11177130043506622,0.41474154591560364,-0.3215351998806,-0.16216222941875458,0.35102206468582153,-0.5258742570877075,-0.21585650742053986,0.2054419219493866,-0.6986516118049622,-0.2588757574558258,0.40811431407928467,-0.9057533740997314,-0.06336294114589691,0.5602721571922302,-1.246174693107605,-0.14976336061954498,0.6467273235321045,-1.4469915628433228,-0.20828483998775482,0.7079336643218994,-1.639440894126892,-0.250545471906662,0.22134347259998322,-0.9712821841239929,-0.08728048205375671,0.2144637554883957,-1.445430040359497,-0.1990957409143448,0.21930453181266785,-1.7128046751022339,-0.2809567153453827,0.20630159974098206,-1.9436978101730347,-0.32570287585258484,0.05649049952626228,-0.8937921524047852,-0.124078169465065,0.08967102319002151,-1.1586724519729614,-0.304318904876709,0.15916597843170166,-0.9181634187698364,-0.35553428530693054,0.1792430430650711,-0.7247600555419922,-0.3430021107196808,-0.06995321810245514,-0.7243184447288513,-0.16784025728702545,0.025826454162597656,-0.7427377104759216,-0.33446455001831055,0.09267917275428772,-0.5345901846885681,-0.37107232213020325,0.11127760261297226,-0.37217703461647034,-0.3608441650867462
